time_day,theta,ec_soil,target_ec,irrigation_mm_h,etc_mm_h,q_f,q_a,event_marker
44.635416666666664,0.329658647310263,0.5719154698186606,1.5,0.0,0.2654917204049718,0.0,0.0,0.0
44.645833333333336,0.32955832971243465,0.5720895609610182,1.5,0.0,0.2646748231920342,0.0,0.0,0.0
44.65625,0.32949263446921057,0.5722036259170188,1.5,0.0,0.2092790558251919,0.0,0.0,0.0
44.666666666666664,0.32941789699181506,0.572333445990391,1.5,0.0,0.22374663049951363,0.0,0.0,0.0
44.677083333333336,0.3293787202394829,0.5724015201077739,1.5,0.0,0.16684947039813233,0.0,0.0,0.0
44.6875,0.32934559331874375,0.5724590945832557,1.5,0.0,0.15716973984926808,0.0,0.0,0.0
44.697916666666664,0.3293062216878543,0.5725275374084648,1.5,0.0,0.1671612760898051,0.0,0.0,0.0
44.708333333333336,0.3292841196843761,0.5725659662450431,1.5,0.0,0.1395298722317696,0.0,0.0,0.0
44.71875,0.3292859206055855,0.5725628347835141,1.5,0.0,0.10128519273169699,0.0,0.0,0.0
44.729166666666664,0.32930461835061975,0.5725303249634135,1.5,0.0,0.0742502746118465,0.0,0.0,0.0
44.739583333333336,0.32933931285197576,0.5724700113192155,1.5,0.0,0.04865546449706698,0.0,0.0,0.0
44.75,0.3293875984659045,0.5723860917482265,1.5,0.0,0.026909684380748335,0.0,0.0,0.0
44.760416666666664,0.32945270263257115,0.5722729807638057,1.5,0.0,0.0,0.0,0.0,0.0
44.770833333333336,0.3295178067992378,0.5721599144749749,1.5,0.0,0.0,0.0,0.0,0.0
44.78125,0.3295829109659045,0.572046892855247,1.5,0.0,0.0,0.0,0.0,0.0
44.791666666666664,0.32964801513257114,0.5719339158781565,1.5,0.0,0.0,0.0,0.0,0.0
44.802083333333336,0.3297131192992378,0.5718209835172581,1.5,0.0,0.0,0.0,0.0,0.0
44.8125,0.32977822346590446,0.5717080957461277,1.5,0.0,0.0,0.0,0.0,0.0
44.822916666666664,0.3298433276325711,0.5715952525383621,1.5,0.0,0.0,0.0,0.0,0.0
44.833333333333336,0.3299084317992378,0.5714824538675789,1.5,0.0,0.0,0.0,0.0,0.0
44.84375,0.32997353596590445,0.5713696997074165,1.5,0.0,0.0,0.0,0.0,0.0
44.854166666666664,0.3300386401325711,0.5712569900315339,1.5,0.0,0.0,0.0,0.0,0.0
44.864583333333336,0.3301037442992378,0.5711443248136113,1.5,0.0,0.0,0.0,0.0,0.0
